,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon,geometry
441,200663,S3DVBE,Outside of LA County,EL DORADO HLS,95762,"3941  PARK DR , EL DORADO HLS, CA, 95762",38.6552202,-121.0696722,POINT (-121.0696722 38.6552202)
442,169056,MICHEL A KOZAK,In LA County,STUDIO CITY,91604,"3940  LAUREL CANYON BLVD., STUDIO CITY, CA, 91604",34.1420713,-118.3945953,POINT (-118.3945953 34.1420713)
443,180133,P AND S SCAFFOLD SERVICES INC,In LA County,LONG BEACH,90807,"3939  ATLANTIC AVE, LONG BEACH, CA, 90807",33.8296828,-118.1850978,POINT (-118.1850978 33.8296828)
444,18841,"NATIONAL EMBLEM, INC.",In LA County,LONG BEACH,90810,"3925  E. VERNON ST., LONG BEACH, CA, 90810",33.8034885,-118.1905628,POINT (-118.1905628 33.8034885)
445,113464,PLUMBERS DEPOT INC,In LA County,HAWTHORNE,90250,"3921  W. 139TH ST., HAWTHORNE, CA, 90250",33.9056508,-118.342205,POINT (-118.342205 33.9056508)
446,186684,CICERO BROTHERS ENTERPRISES LLC,In LA County,WALNUT,91789,"3920  VALLEY BLVD , WALNUT, CA, 91789",34.0341403,-117.8249301,POINT (-117.8249301 34.0341403)
447,107027,CONSOLIDATED MECHANICAL AIR CONDITIONING & HEATING INC,In LA County,PASADENA,91107,"3848  E COLORADO BLVD , PASADENA, CA, 91107",34.1461785,-118.0867973,POINT (-118.0867973 34.1461785)
448,107027,CONSOLIDATED MECHANICAL AIR CONDITIONING & HEATING INC,In LA County,PASADENA,91107,"3848  E COLORADO BLVD, PASADENA, CA, 91107",34.1461785,-118.0867973,POINT (-118.0867973 34.1461785)
449,214114,LA PIPE & SUPPLY INC,In LA County,WALNUT,91789,"382  N LEMON AVE , WALNUT, CA, 91789",34.0208353,-117.866237,POINT (-117.866237 34.0208353)
450,100130,CALIFORNIA ARBOR CARE INC,In LA County,POMONA,91766,"3770  E. GRAND AVENUE, POMONA, CA, 91766",34.0485178,-117.7217425,POINT (-117.7217425 34.0485178)
451,160430,SISTAHFRIENDS,In LA County,LOS ANGELES,90008,"3756  SANTA ROSALIA DR , LOS ANGELES, CA, 90008",34.0088131,-118.3389508,POINT (-118.3389508 34.0088131)
452,163982,TURNING POINT ALCOHOL & DRUG EDUCATION PROGRAM INC,In LA County,LOS ANGELES,90008,"3756  SANTA ROSALIA DR , LOS ANGELES, CA, 90008",34.0088131,-118.3389508,POINT (-118.3389508 34.0088131)
453,160430,SISTAHFRIENDS,In LA County,LOS ANGELES,90008,"3756  SANTA ROSALIA DR, LOS ANGELES, CA, 90008",34.0088131,-118.3389508,POINT (-118.3389508 34.0088131)
454,142763,"HIGH DENSITY, INC.",In LA County,LONG BEACH,90814,"375  REDONDO AVE , LONG BEACH, CA, 90814",33.7708733,-118.1527202,POINT (-118.1527202 33.7708733)
455,117286,EPIDAURUS,In LA County,LOS ANGELES,90007,"3745  SOUTH GRAND AVENUE, LOS ANGELES, CA, 90007",34.0159793,-118.2789222,POINT (-118.2789222 34.0159793)
456,140533,RADIOWAVE MARKETING & PROMOTIONS,In LA County,LOS ANGELES,90066,"3740  MOORE STREET, LOS ANGELES, CA, 90066",34.0020223,-118.4416823,POINT (-118.4416823 34.0020223)
457,509772,INDUSTRIAL SPECIALTY PRODUCTS,In LA County,PICO RIVERA,90660,"3731 A SAN GABRIEL RIVER PKWY., PICO RIVERA, CA, 90660",34.0177975,-118.0542631,POINT (-118.0542631 34.0177975)
458,208813,JON A SCHULTZ,In LA County,LAKEWOOD,90712,"3730  INDUSTRY AVE, LAKEWOOD, CA, 90712",33.8250644,-118.1653324,POINT (-118.1653324 33.8250644)
459,501192,KOREATOWN YOUTH & COMMUNITY,In LA County,LOS ANGELES,90020,"3727  W 6TH ST , LOS ANGELES, CA, 90020",34.0639161,-118.3037415,POINT (-118.3037415 34.0639161)
460,199941,GUIDING PRINCIPLES TECHNOLOGY INC,In LA County,LONG BEACH,90807,"3711  LONG BEACH BLVD , LONG BEACH, CA, 90807",33.824327,-118.189445,POINT (-118.189445 33.824327)
461,513983,"E.W. MOON, INC.",In LA County,CULVER CITY,90232,"3710  SOUTH ROBERTSON BLVD, CULVER CITY, CA, 90232",,,POINT (NaN NaN)
462,201619,SOLA COMMUNITY PEACE CENTER,In LA County,LOS ANGELES,90007,"3651  S VERMONT AVE, LOS ANGELES, CA, 90007",34.0217927,-118.2916358,POINT (-118.2916358 34.0217927)
463,211478,KELLY POFAHL,In LA County,PALMDALE,93552,"36507  RODEO ST, PALMDALE, CA, 93552",34.5446263,-118.052815,POINT (-118.052815 34.5446263)
464,163451,CSDA DESIGN GROUP INC,Outside of LA County,SAN FRANCISCO,94104,"364  BUSH ST FL 2, SAN FRANCISCO, CA, 94104",,,POINT (NaN NaN)
465,63138,CARD INTEGRATORS,Outside of LA County,LOS ALAMITOS,90720,"3625  SERPENTINE DR, LOS ALAMITOS, CA, 90720",33.8075752,-118.0702073,POINT (-118.0702073 33.8075752)
466,175859,VET NATIONAL INC,Outside of LA County,SANTA BARBARA,93105,"3621  STATE ST, SANTA BARBARA, CA, 93105",34.4403283,-119.7406392,POINT (-119.7406392 34.4403283)
467,160284,PACIFIC ENGINEERS GROUP,In LA County,LOS ANGELES,90068,"3611  CAHUENGA BLVD W FL 1, LOS ANGELES, CA, 90068",,,POINT (NaN NaN)
468,174723,US ROCK CORPORATION,In LA County,INGLEWOOD,90305,"3609  W. CHAPMAN LANE, INGLEWOOD, CA, 90305",33.9557226,-118.3329677,POINT (-118.3329677 33.9557226)
469,131235,A-PLUS SUPERIOR SANITATION,In LA County,ACTON,93510,"3601  SMITH AVE, ACTON, CA, 93510",34.4682,-118.195181,POINT (-118.195181 34.4682)
470,120288,"SIMPSON & SIMPSON MANAGEMENT CONSULTING, INC",In LA County,LOS ANGELES,90010,"3600  WILSHIRE BLVD , LOS ANGELES, CA, 90010",34.0622784,-118.2988969,POINT (-118.2988969 34.0622784)
471,190895,"EFFICIENT AIRE MECHANICAL, INC",In LA County,LOS ANGELES,90012,"360  E 2ND ST, LOS ANGELES, CA, 90012",34.0479225,-118.2400661,POINT (-118.2400661 34.0479225)
472,190895,"EFFICIENT AIRE MECHANICAL, INC",In LA County,LOS ANGELES,90012,"360  E 2ND ST, LOS ANGELES, CA, 90012",34.0479225,-118.2400661,POINT (-118.2400661 34.0479225)
473,506494,INSTITUTE FOR MULTICULTURAL,In LA County,LOS ANGELES,90010,"3580  WILSHIRE BLVD., , LOS ANGELES, CA, 90010",34.061646,-118.3029771,POINT (-118.3029771 34.061646)
474,137040,FAITH AND COMMUNITY EMPOWERMENT,In LA County,LOS ANGELES,90010,"3550  WILSHIRE BLVD , LOS ANGELES, CA, 90010",34.061646,-118.302929,POINT (-118.302929 34.061646)
475,137040,FAITH AND COMMUNITY EMPOWERMENT,In LA County,LOS ANGELES,90010,"3550  WILSHIRE BLVD, LOS ANGELES, CA, 90010",34.061646,-118.302929,POINT (-118.302929 34.061646)
476,123400,"POWER-TECH ENGINEERS, INC.",In LA County,WALNUT,91789,"355  S. LEMON AVE., , WALNUT, CA, 91789",34.0208353,-117.866237,POINT (-117.866237 34.0208353)
477,172309,"LOTUS USA, INC.",In LA County,LOS ANGELES,90071,"355  S GRAND AVE, LOS ANGELES, CA, 90071",34.0522001,-118.2527889,POINT (-118.2527889 34.0522001)
478,174665,PARTY PLANET SUPPLIES INC,In LA County,LOS ANGELES,90063,"3545  E 1ST ST, LOS ANGELES, CA, 90063",34.0360926,-118.1907193,POINT (-118.1907193 34.0360926)
479,511690,STEMAR EQUIPMENT SUPPLY,In LA County,LOS ANGELES,90013,"353  S CENTRAL AVE, LOS ANGELES, CA, 90013",34.0452365,-118.2397129,POINT (-118.2397129 34.0452365)
480,186797,SQUARE SIGNS LLC,In LA County,BURBANK,91505,"3520  W VALHALLA DR, BURBANK, CA, 91505",34.1897349,-118.3505548,POINT (-118.3505548 34.1897349)
481,112305,ASBESTOS INSTANT RESPONSE INC.,In LA County,LOS ANGELES,90018,"3517  W. WASHINGTON BLVD., LOS ANGELES, CA, 90018",34.0399775,-118.3227456,POINT (-118.3227456 34.0399775)
482,152423,TAYLOR FLAG & BANNER CO,In LA County,LONG BEACH,90808,"3508  KNOXVILLE AVE., LONG BEACH, CA, 90808",33.8205662,-118.1042684,POINT (-118.1042684 33.8205662)
483,149245,EXMED INC.,In LA County,BURBANK,91505,"3500  W OLIVE AVE, BURBANK, CA, 91505",34.1525465,-118.3379417,POINT (-118.3379417 34.1525465)
484,107413,JCE STRUCTURAL ENGINEERING GROUP INC,In LA County,PASADENA,91103,"35  HUGUS ALLEY , PASADENA, CA, 91103",34.146285,-118.1513371,POINT (-118.1513371 34.146285)
485,172012,EVERPARK,In LA County,LOS ANGELES,90010,"3470  WILSHIRE BLVE , LOS ANGELES, CA, 90010",,,POINT (NaN NaN)
486,108271,"THE KULIT GROUP, INC.",In LA County,INGLEWOOD,90301,"347  W ARBOR VITAE ST, INGLEWOOD, CA, 90301",33.9527217,-118.3474298,POINT (-118.3474298 33.9527217)
487,167777,GUADALUPE RODRIGUEZ,In LA County,LOS ANGELES,90023,"3468  GARNET STREET, LOS ANGELES, CA, 90023",34.0223251,-118.2022753,POINT (-118.2022753 34.0223251)
488,151427,KAMBRIAN CORPORATION,In LA County,LA PUENTE,91744,"346  N AZUSA AVE, LA PUENTE, CA, 91744",34.0131712,-117.9229071,POINT (-117.9229071 34.0131712)
489,149561,TSG ENTERPRISES INC,In LA County,PASADENA,91107,"3452  E FOOTHILL BLVD, PASADENA, CA, 91107",34.1500445,-118.0787029,POINT (-118.0787029 34.1500445)
490,142649,ABCO DEVELOPMENT CORPORATION,In LA County,LOS ANGELES,90010,"3435  WILSHIRE BLVD , LOS ANGELES, CA, 90010",34.0618333,-118.2989835,POINT (-118.2989835 34.0618333)
491,59054,"L TECH NETWORK SERVICES, INC.",In LA County,COMMERCE,90040,"3424 A GARFIELD AVE, COMMERCE, CA, 90040",33.9808592,-118.1424964,POINT (-118.1424964 33.9808592)
492,160503,HORIZON MECHANICAL CONTRACTORS OF CALIFORNIA,In LA County,ACTON,93510,"34234  MOUNTAIN PL, ACTON, CA, 93510",,,POINT (NaN NaN)
493,104896,GOODWILL INDUSTRIES OF SOUTHERN CALIFORNIA,In LA County,LOS ANGELES,90031,"342  SAN FERNANDO RD, LOS ANGELES, CA, 90031",34.1207768,-118.2517791,POINT (-118.2517791 34.1207768)
494,104896,GOODWILL INDUSTRIES OF SOUTHERN CALIFORNIA,In LA County,LOS ANGELES,90031,"342  N SAN FERNANDO RD, LOS ANGELES, CA, 90031",34.0774377,-118.2230381,POINT (-118.2230381 34.0774377)
495,104896,GOODWILL INDUSTRIES OF SOUTHERN CALIFORNIA,In LA County,LOS ANGELES,91307,"342  N SAN FERNANDO RD, LOS ANGELES, CA, 91307",34.0774377,-118.2230381,POINT (-118.2230381 34.0774377)
496,188885,CAB COMMUNICATIONS,In LA County,MONTEBELLO,90640,"3417  W BEVERLY BLVD, MONTEBELLO, CA, 90640",34.024267,-118.1404256,POINT (-118.1404256 34.024267)
497,209075,ERSEVON LLC,In LA County,LOS ANGELES,90034,"3415  S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",34.0208782,-118.4233876,POINT (-118.4233876 34.0208782)
498,209075,ERSEVON LLC,In LA County,LOS ANGELES,90034,"3415  S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",34.0208782,-118.4233876,POINT (-118.4233876 34.0208782)
499,192865,YOUTH N MOTION ACADEMY INCORPORATED,In LA County,LOS ANGELES,90008,"3403  W 43RD ST, LOS ANGELES, CA, 90008",34.0060672,-118.3316322,POINT (-118.3316322 34.0060672)
500,106358,AHR SIGNS INC,In LA County,LOS ANGELES,90065,"3400  N SAN FERNANDO RD, LOS ANGELES, CA, 90065",34.118326,-118.2494047,POINT (-118.2494047 34.118326)
501,210885,360MEDIA83 L.L.C,Outside of LA County,SACRAMENTO,95825,"3400  COTTAGE WAY , SACRAMENTO, CA, 95825",38.603284,-121.383857,POINT (-121.383857 38.603284)
502,520245,P.A.T.H.,In LA County,LOS ANGELES,90004,"340  N MADISON AVE., LOS ANGELES, CA, 90004",34.0769268,-118.2890577,POINT (-118.2890577 34.0769268)
503,171989,"AF&S PRODUCTS & SERVICES, INC.",Outside of LA County,PALM DESERT,92211,"34  MARRICOPA CT., PALM DESERT, CA, 92211",,,POINT (NaN NaN)
504,189471,"KISBA CONTRACTING, INC.",Outside of LA County,ONTARIO,91764,"337  N VINEYARD AVE, ONTARIO, CA, 91764",34.0668606,-117.6115025,POINT (-117.6115025 34.0668606)
505,189085,HIGH PERFORMANCE MOBILE GAMING LLC,In LA County,LA VERNE,91750,"3355  N WHITE AVE, LA VERNE, CA, 91750",34.0900483,-117.7644595,POINT (-117.7644595 34.0900483)
506,512266,R.P. LAURAIN & ASSOCIATES,In LA County,LONG BEACH,90807,"3353  LINDEN AVENUE, , LONG BEACH, CA, 90807",33.8180465,-118.1861994,POINT (-118.1861994 33.8180465)
507,106326,MANAGED CAREER SOLUTIONS SOCIAL PURPOSE CORPORATION,In LA County,LOS ANGELES,90010,"3333  WILSHIRE BLVD., LOS ANGELES, CA, 90010",34.0618521,-118.2957208,POINT (-118.2957208 34.0618521)
508,178179,"LAUSD STUDENT HEALTH SERVICES SUPPORT FUND, INC.",In LA County,LOS ANGELES,90017,"333  S BEAUDRY AVE FL 29-205, LOS ANGELES, CA, 90017",,,POINT (NaN NaN)
509,208137,DYSON & WOMACK,In LA County,LOS ANGELES,90065,"3327  VERDUGO RD, LOS ANGELES, CA, 90065",34.1122578,-118.2359358,POINT (-118.2359358 34.1122578)
510,156870,LOS ANGELES METROPOLITAN CHURCHES,In LA County,LOS ANGELES,90011,"3320  S CENTRAL AVE, LOS ANGELES, CA, 90011",34.0134207,-118.2564117,POINT (-118.2564117 34.0134207)
511,123181,H&H JOBBING INC,In LA County,SANTA MONICA,90405,"3316  PICO BLVD, SANTA MONICA, CA, 90405",34.0270289,-118.4547225,POINT (-118.4547225 34.0270289)
512,44952,ENVIRONMENTAL ENGINEERING,In LA County,GLENDALE,91208,"3312  BARNES CIRCLE, GLENDALE, CA, 91208",34.1970601,-118.2414866,POINT (-118.2414866 34.1970601)
513,170394,MATTHEW GEIGER,In LA County,MONROVIA,91016,"331  W CHESTNUT AVE, MONROVIA, CA, 91016",34.142631,-118.0059739,POINT (-118.0059739 34.142631)
514,185599,NTS COMMUNICATIONS,In LA County,LOS ANGELES,90007,"3301  S BROADWAY, LOS ANGELES, CA, 90007",34.019803,-118.273454,POINT (-118.273454 34.019803)
515,105311,ENVIRONMENTAL TREATMENT & TECHNOLOGY INC,In LA County,SIGNAL HILL,90755,"3275  WALNUT AVENUE, SIGNAL HILL, CA, 90755",33.8165965,-118.1720771,POINT (-118.1720771 33.8165965)
516,179485,DISTINCTIVETECH LLC,In LA County,ARCADIA,91006,"324  E FOOTHILL BLVD , ARCADIA, CA, 91006",34.151014,-118.0219,POINT (-118.0219 34.151014)
517,206750,LUZ M CHACON,In LA County,LOS ANGELES,90032,"3229  STOCKBRIDGE AVE, LOS ANGELES, CA, 90032",34.082713,-118.1634582,POINT (-118.1634582 34.082713)
518,160493,BUTERA & JOCHEN,In LA County,CASTAIC,91384,"32264  CASTAIC ROAD, CASTAIC, CA, 91384",34.5041408,-118.6286487,POINT (-118.6286487 34.5041408)
519,517818,"ILLUMINOUS ENTERPRISES, INC.",In LA County,HACIENDA HEIGHTS,91745,"3225  BELLE RIVER DR., HACIENDA HEIGHTS, CA, 91745",33.9854006,-117.9931081,POINT (-117.9931081 33.9854006)
520,141199,MARIANNE NEMES,In LA County,LOS ANGELES,90034,"3218  CHEVIOT VISTA PL, LOS ANGELES, CA, 90034",34.0305333,-118.4146367,POINT (-118.4146367 34.0305333)
521,134674,CLEAN ENVIRONMENTAL INC,In LA County,LOS ANGELES,90011,"321  E 47TH PLACE, LOS ANGELES, CA, 90011",34.00026,-118.2710593,POINT (-118.2710593 34.00026)
522,168442,HOLOS INC,In LA County,N HOLLYWOOD,91606,"321  AVENIDA LLC, N HOLLYWOOD, CA, 91606",,,POINT (NaN NaN)
523,134640,"BORETTI, INC.",Outside of LA County,VISALIA,93291,"3206  N DINUBA BLVD, VISALIA, CA, 93291",36.3579898,-119.2965079,POINT (-119.2965079 36.3579898)
524,506525,DAVIS BLUE PRINT CO INC,In LA County,LOS ANGELES,90031,"3205  N. MAIN ST., LOS ANGELES, CA, 90031",34.0661876,-118.2074399,POINT (-118.2074399 34.0661876)
525,128960,KT INDUSTRIES INC.,In LA County,LOS ANGELES,90065,"3203  FLETCHER DRIVE, LOS ANGELES, CA, 90065",34.1165783,-118.2432225,POINT (-118.2432225 34.1165783)
526,170378,NATIONAL EAGLE SECURITY INC.,In LA County,LOS ANGELES,90010,"3200  WILSHIRE BLVD , LOS ANGELES, CA, 90010",34.06171,-118.291786,POINT (-118.291786 34.06171)
527,156854,HILLTOP ENGINEERING AND CONSTRUCTION CORP,In LA County,PLAYA DEL REY,90293,"319  REES ST, PLAYA DEL REY, CA, 90293",33.9584992,-118.4458109,POINT (-118.4458109 33.9584992)
528,151748,"BARBARA L. HALL, PE, INC.",In LA County,MONROVIA,91016,"318  WEST EVERGREEN AVENUE, MONROVIA, CA, 91016",34.1348428,-118.0056465,POINT (-118.0056465 34.1348428)
529,500532,LANCASTER PLUMBING SUPPLIES INC,In LA County,LANCASTER,93534,"317  W. AVENUE I, LANCASTER, CA, 93534",34.7040524,-118.1332937,POINT (-118.1332937 34.7040524)
530,194572,REX WILDE,In LA County,LOS ANGELES,90042,"317  1/2 S AVENUE 55, LOS ANGELES, CA, 90042",34.1057135,-118.1945505,POINT (-118.1945505 34.1057135)
531,178770,CATALYST ENVIRONMENTAL SOLUTIONS CORPORATION,In LA County,SANTA MONICA,90403,"315  MONTANA AVE , SANTA MONICA, CA, 90403",34.024291,-118.505045,POINT (-118.505045 34.024291)
532,150188,AMERICAN TRANSPORTATION SYSTEMS,In LA County,LONG BEACH,90805,"3133  E SOUTH ST, LONG BEACH, CA, 90805",33.8602777,-118.1552546,POINT (-118.1552546 33.8602777)
533,121633,"A-TECH SYSTEMS, INC.",In LA County,HACIENDA HEIGHTS,91745,"3129  S. HACIENDA BLVD, , HACIENDA HEIGHTS, CA, 91745",33.9805466,-117.972589,POINT (-117.972589 33.9805466)
534,172080,ARC CONSTRUCTION INC,In LA County,LA CRESCENTA,91214,"3123  HARMONY PLACE, LA CRESCENTA, CA, 91214",34.2339463,-118.2328632,POINT (-118.2328632 34.2339463)
535,133264,"C. R. & A CUSTOM APPAREL, INC.",In LA County,LOS ANGELES,90015,"312  W. PICO BLVD., LOS ANGELES, CA, 90015",34.038374,-118.2635789,POINT (-118.2635789 34.038374)
536,199062,GLADEO INC,In LA County,SANTA MONICA,90405,"3110  MAIN ST, SANTA MONICA, CA, 90405",33.9980831,-118.4795122,POINT (-118.4795122 33.9980831)
537,210574,SEASIDE COMPANIES LLC,Out of State,MILLSBORO,19966,"30951  HICKORY HILL RD, MILLSBORO, CA, 19966",,,POINT (NaN NaN)
538,517143,HARBOR AREA GANG ALTERNATIVES PROGRAM,In LA County,WILMINGTON,90744,"309  W. OPP ST., WILMINGTON, CA, 90744",33.7828284,-118.2652831,POINT (-118.2652831 33.7828284)
539,204198,TAYLOR PRINTING COMPANY LLC,In LA County,BURBANK,91505,"3088  N CLYBOURN AVE, BURBANK, CA, 91505",,,POINT (NaN NaN)
540,175228,"BUSINESS U, INC.",Outside of LA County,RMV,92694,"30767  GATEWAY PL, RMV, CA, 92694",,,POINT (NaN NaN)
541,187696,"HALLSTA 360, INC.",In LA County,MONROVIA,91016,"306  S MYRTLE AVE FL 2, MONROVIA, CA, 91016",,,POINT (NaN NaN)
542,187696,"HALLSTA 360, INC.",In LA County,MONROVIA,91016,"306  S MYRTLE AVE, MONROVIA, CA, 91016",34.1489853,-118.000939,POINT (-118.000939 34.1489853)
543,109859,ADVANCED INFRASTRUCTURE TECHNOLOGIES LLC,In LA County,TORRANCE,90505,"3055  KASHIWA STREET, TORRANCE, CA, 90505",33.8151526,-118.3389016,POINT (-118.3389016 33.8151526)
544,175412,ROBERT BURGESS,Outside of LA County,SEASIDE,93955,"305  HATTEN RD, SEASIDE, CA, 93955",36.629178,-121.812635,POINT (-121.812635 36.629178)
545,505843,DAVE WILLIAMS,In LA County,EL MONTE,91731,"3047  TYLER AVE., EL MONTE, CA, 91731",34.0640288,-118.035911,POINT (-118.035911 34.0640288)
546,142169,"VISION ELECTRIC WHOLESALE, INC",In LA County,ALHAMBRA,91801,"3044  W. MAIN ST., ALHAMBRA, CA, 91801",34.094951,-118.1568178,POINT (-118.1568178 34.094951)
547,173097,ROBIN O'CONNELL,In LA County,SANTA MONICA,90405,"3044  PAULA DRIVE, SANTA MONICA, CA, 90405",34.0062527,-118.4674569,POINT (-118.4674569 34.0062527)
548,125418,GEORGE HILLS COMPANY,Outside of LA County,RANCHO CORDOVA,95670,"3043  GOLD CANAL DR , RANCHO CORDOVA, CA, 95670",38.5930899,-121.2684583,POINT (-121.2684583 38.5930899)
549,169970,TONY M RUFFOLO,In LA County,PASADENA,91107,"3042  E. CALIFORNIA BLVD., PASADENA, CA, 91107",34.1357255,-118.0874929,POINT (-118.0874929 34.1357255)
550,187276,ALICIA DIAZ,In LA County,HUNTINGTON PARK,90255,"3037  CUDAHY STREET, HUNTINGTON PARK, CA, 90255",33.9635292,-118.2029378,POINT (-118.2029378 33.9635292)
551,818,CALOX INC,In LA County,LOS ANGELES,90065,"3034  FIERRO ST., LOS ANGELES, CA, 90065",34.1204415,-118.2506323,POINT (-118.2506323 34.1204415)
552,521546,NEW ECONOMICS FOR WOMEN,In LA County,LOS ANGELES,90017,"303  LOMA DR, LOS ANGELES, CA, 90017",34.0598191,-118.2657455,POINT (-118.2657455 34.0598191)
553,118972,INTEGRATED ENGINEERING MANAGEMENT,In LA County,SAN PEDRO,90731,"302  W 5TH ST, SAN PEDRO, CA, 90731",33.7398995,-118.2840471,POINT (-118.2840471 33.7398995)
554,145333,"STEEL EXCHANGE, INCORPORATED",In LA County,SAN PEDRO,90731,"302  W 5TH ST, SAN PEDRO, CA, 90731",33.7398995,-118.2840471,POINT (-118.2840471 33.7398995)
555,147015,TRILLAMED LLC,Out of State,BINGHAM FARMS,48025,"30100  TELEGRAPH RD , BINGHAM FARMS, CA, 48025",,,POINT (NaN NaN)
556,171911,"ON TARGET ELECTRIC, INC.",Outside of LA County,TUSTIN,92780,"3002  DOW AVE BLDG 100 , TUSTIN, CA, 92780",,,POINT (NaN NaN)
557,171911,"ON TARGET ELECTRIC, INC.",Outside of LA County,TUSTIN,92780,"3002  DOW AVE, TUSTIN, CA, 92780",33.70864,-117.8045601,POINT (-117.8045601 33.70864)
558,506348,TRIANGLE TRUCK PARTS INC.,In LA County,AZUSA,91702,"300  S. IRWINDALE AVE., AZUSA, CA, 91702",34.117864,-117.9337,POINT (-117.9337 34.117864)
559,100595,"GATEWAY SCIENCE & ENGINEERING,INC.",In LA County,PASADENA,91101,"300  N LAKE AVE, PASADENA, CA, 91101",34.150623,-118.132304,POINT (-118.132304 34.150623)
560,208162,"SCALECAPACITY, INC.",In LA County,BURBANK,91502,"300  N 3RD ST , BURBANK, CA, 91502",34.18365,-118.309522,POINT (-118.309522 34.18365)
561,210321,GOLDEN PIG COLLECTION LLC,Outside of LA County,OXNARD,93036,"300  E ESPLANADE DR , OXNARD, CA, 93036",34.2283358,-119.1744441,POINT (-119.1744441 34.2283358)
562,118419,"HULS ENVIRONMENTAL MANAGEMENT,LLC",Outside of LA County,LAGUNA NIGUEL,92607,"29911  NIGUEL RD, LAGUNA NIGUEL, CA, 92607",33.5281593,-117.7150277,POINT (-117.7150277 33.5281593)
563,155018,"TOTAL RECALL CAPTIONING, INC.",In LA County,AGOURA HILLS,91301,"29629  CANWOOD ST., AGOURA HILLS, CA, 91301",34.1480014,-118.7720669,POINT (-118.7720669 34.1480014)
564,59116,ORION ENVIRONMENTAL INC.,In LA County,LONG BEACH,90806,"2955  REDONDO AVE, LONG BEACH, CA, 90806",33.8093327,-118.1514339,POINT (-118.1514339 33.8093327)
565,143025,"TALLAL, INC.",In LA County,MALIBU,90265,"29500  HEATHERCLIFF RD, MALIBU, CA, 90265",34.015729,-118.814178,POINT (-118.814178 34.015729)
566,181094,"GRAFFITI SHIELD, INC.",Outside of LA County,ANAHEIM,92806,"2940  E LA PALMA AVE , ANAHEIM, CA, 92806",33.8493798,-117.8637928,POINT (-117.8637928 33.8493798)
567,202258,PROED CONSULTING AND STAFFING INC,In LA County,WEST COVINA,91791,"2934  E GARVEY AVE S, WEST COVINA, CA, 91791",34.0713063,-117.8828192,POINT (-117.8828192 34.0713063)
568,152079,FACTORY DIRECT DISTRIBUTION CORP,In LA County,COMMERCE,90040,"2930  SUPPLY AVE, COMMERCE, CA, 90040",33.9883378,-118.1280068,POINT (-118.1280068 33.9883378)
569,178720,"VERMONT OUTLET, INC.",In LA County,LOS ANGELES,90007,"2929  S. VERMONT AVENUE, LOS ANGELES, CA, 90007",34.0279693,-118.2917269,POINT (-118.2917269 34.0279693)
570,44187,ALHAMBRA GLASS CO INC,In LA County,ALHAMBRA,91803,"2904  W. VALLEY BLVD., ALHAMBRA, CA, 91803",34.0764859,-118.1562469,POINT (-118.1562469 34.0764859)
571,170427,ELEVATING SALES CORP.,Outside of LA County,BREA,92821,"2903  SATURN ST , BREA, CA, 92821",33.9086787,-117.8585463,POINT (-117.8585463 33.9086787)
572,170427,ELEVATING SALES CORP.,Outside of LA County,BREA,92821,"2903  SATURN ST , BREA, CA, 92821",33.9086787,-117.8585463,POINT (-117.8585463 33.9086787)
573,152163,"LIVEVIEWGPS, INC.",In LA County,VALENCIA,91355,"29021  AVE SHERMAN , VALENCIA, CA, 91355",,,POINT (NaN NaN)
574,519912,FSY ARCHITECTS INC.,In LA County,LOS ANGELES,90039,"2902  KNOX AVE., 2ND , LOS ANGELES, CA, 90039",,,POINT (NaN NaN)
575,30742,PARAMOUNT MATTRESS INC,In LA County,LOS ANGELES,90023,"2900  E. OLYMPIC BLVD., LOS ANGELES, CA, 90023",34.02233,-118.215537,POINT (-118.215537 34.02233)
576,201894,RESMED 1 LLC (CA),Outside of LA County,MENIFEE,92584,"28807  ROSEISLE CT, MENIFEE, CA, 92584",,,POINT (NaN NaN)
